Programa;Episódio;Título;Convidado;YouTube;Canva (edição);Página Canva;Drive (ver);Drive (download);Download direto (PNG);Arquivo
Anima Podcast Saúde;#65;Tudo sobre a hipertensão;Pedro Spineti;https://youtu.be/bqIIDbc3pSE;https://www.canva.com/design/DAHT5dd2JhQ/edit?page=26;26;https://drive.google.com/file/d/1rQ6syDA3O0NcC6aKCaum7SU1oBbK7oYA/view;https://drive.google.com/uc?export=download&id=1rQ6syDA3O0NcC6aKCaum7SU1oBbK7oYA;https://audiovisual-anima.github.io/thumbs-anima/review/saude/e65.png;#65 - Pedro Spineti.png
Anima Podcast Saúde;#66;Fertilidade e medicina chinesa;Érika Nery;https://youtu.be/V6gYlFr5RcI;https://www.canva.com/design/DAHT5dd2JhQ/edit?page=27;27;https://drive.google.com/file/d/1MgLq-lA98o9gGAvbjbmnXnZpOKOSrycK/view;https://drive.google.com/uc?export=download&id=1MgLq-lA98o9gGAvbjbmnXnZpOKOSrycK;https://audiovisual-anima.github.io/thumbs-anima/review/saude/e66.png;#66 - Érika Nery.png
Anima Podcast Saúde;#67;Os sinais ocultos do Parkinson;Pedro Góes;https://youtu.be/uMglcOXrsxA;https://www.canva.com/design/DAHT5dd2JhQ/edit?page=28;28;https://drive.google.com/file/d/1wSyBUvt1GP6UuY2W0-pmorkP0LXgkQ_5/view;https://drive.google.com/uc?export=download&id=1wSyBUvt1GP6UuY2W0-pmorkP0LXgkQ_5;https://audiovisual-anima.github.io/thumbs-anima/review/saude/e67.png;#67 - Pedro Góes.png
Anima Podcast Saúde;#68;Vida plena após a lesão medular;Fran Romanini;https://youtu.be/PCnJP3bjnVk;https://www.canva.com/design/DAHT5dd2JhQ/edit?page=29;29;https://drive.google.com/file/d/1WNASUSfloBdSQPrFfkGjTwpAfrUcmXTE/view;https://drive.google.com/uc?export=download&id=1WNASUSfloBdSQPrFfkGjTwpAfrUcmXTE;https://audiovisual-anima.github.io/thumbs-anima/review/saude/e68.png;#68 - Fran Romanini.png
Anima Podcast Saúde;#69;O fim da acne;Rodrigo Borborema;https://youtu.be/2oxN4_pHwJ8;https://www.canva.com/design/DAHT5dd2JhQ/edit?page=30;30;https://drive.google.com/file/d/1GtM_qp5b-E5frNkHjVsao5uNHLyqAMeK/view;https://drive.google.com/uc?export=download&id=1GtM_qp5b-E5frNkHjVsao5uNHLyqAMeK;https://audiovisual-anima.github.io/thumbs-anima/review/saude/e69.png;#69 - Rodrigo Borborema.png
Anima Podcast Saúde;#70;Pilares de uma vida saudável;Kyra Gracie;https://youtu.be/efUeVACVoBE;https://www.canva.com/design/DAHT5dd2JhQ/edit?page=31;31;https://drive.google.com/file/d/1Z5yXl17rgCx076wyZDaf1xY1NP7YJ3Or/view;https://drive.google.com/uc?export=download&id=1Z5yXl17rgCx076wyZDaf1xY1NP7YJ3Or;https://audiovisual-anima.github.io/thumbs-anima/review/saude/e70.png;#70 - Kyra Gracie.png
Anima Podcast Saúde;#71;Puerpério sem depressão;Camila Komatsu;https://youtu.be/-rZ3Cud_n6E;https://www.canva.com/design/DAHT5dd2JhQ/edit?page=32;32;https://drive.google.com/file/d/1NJzcZGODhd_sPMROVt7M3LgpGR5MScYp/view;https://drive.google.com/uc?export=download&id=1NJzcZGODhd_sPMROVt7M3LgpGR5MScYp;https://audiovisual-anima.github.io/thumbs-anima/review/saude/e71.png;#71 - Camila Komatsu.png
Anima Podcast Saúde;#72;Lipedema não é só gordura;Georgia Dorigon;https://youtu.be/WU4bCHMVpm4;https://www.canva.com/design/DAHVfMMKZLI/edit?page=10;10;https://drive.google.com/file/d/1Es-WFzuIQIeOYK5h-lcVGBsYYJNefCdq/view;https://drive.google.com/uc?export=download&id=1Es-WFzuIQIeOYK5h-lcVGBsYYJNefCdq;https://audiovisual-anima.github.io/thumbs-anima/saude/png/72.png;#72 - Georgia Dorigon.png
Anima Podcast Saúde;#73;7 erros que te impedem de ser mãe;Moniele Cunha;https://youtu.be/poqREYKg0Oo;https://www.canva.com/design/DAHVfMMKZLI/edit?page=11;11;https://drive.google.com/file/d/1s00JhUsSNZjweJNOd6_LEfmDH9hr_6go/view;https://drive.google.com/uc?export=download&id=1s00JhUsSNZjweJNOd6_LEfmDH9hr_6go;https://audiovisual-anima.github.io/thumbs-anima/saude/png/73.png;#73 - Moniele Cunha.png
Anima Podcast Saúde;#74;Acabando com a saúde das crianças;Renata Fróes;https://youtu.be/m0-luCqnDHI;https://www.canva.com/design/DAHVfMMKZLI/edit?page=12;12;https://drive.google.com/file/d/1Ud7sJpbZYxShnK8Z7EYWSmFbWU2Lu2uL/view;https://drive.google.com/uc?export=download&id=1Ud7sJpbZYxShnK8Z7EYWSmFbWU2Lu2uL;https://audiovisual-anima.github.io/thumbs-anima/saude/png/74.png;#74 - Renata Fróes.png
Anima Podcast Saúde;#75;Hábitos que causam cegueira;João Paulo Lomelino;https://youtu.be/9vn92mLV9QY;https://www.canva.com/design/DAHVfMMKZLI/edit?page=13;13;https://drive.google.com/file/d/1LM3o_NYtSrvzVRp3ZU1om7mn_guRrr7Q/view;https://drive.google.com/uc?export=download&id=1LM3o_NYtSrvzVRp3ZU1om7mn_guRrr7Q;https://audiovisual-anima.github.io/thumbs-anima/saude/png/75.png;#75 - João Paulo Lomelino.png
Anima Podcast Saúde;#76;A cura para o cansaço não é dormir;João Malheiro;https://youtu.be/jDMZSktGsII;https://www.canva.com/design/DAHVfMMKZLI/edit?page=14;14;https://drive.google.com/file/d/1kNX-tr4YyZF-MT20pUV-6Mnmh2HeU2GH/view;https://drive.google.com/uc?export=download&id=1kNX-tr4YyZF-MT20pUV-6Mnmh2HeU2GH;https://audiovisual-anima.github.io/thumbs-anima/saude/png/76.png;#76 - João Malheiro.png
Anima Podcast Saúde;#77;Autismo e TDAH é modinha?;Carolina Scarabucci;https://youtu.be/9NASsAZudM8;https://www.canva.com/design/DAHVfMMKZLI/edit?page=15;15;https://drive.google.com/file/d/1mKEjmwwqzMmKW0Damx7O7Az0VWuYmUie/view;https://drive.google.com/uc?export=download&id=1mKEjmwwqzMmKW0Damx7O7Az0VWuYmUie;https://audiovisual-anima.github.io/thumbs-anima/saude/png/77.png;#77 - Carolina Scarabucci.png
Anima Podcast Saúde;#78;A dieta que ajuda a vencer o câncer;Paula Pratti;https://youtu.be/-0YbUDGjs-0;https://www.canva.com/design/DAHVfMMKZLI/edit?page=16;16;https://drive.google.com/file/d/1Mk4q_BOoPLK2prWubpAfxBA8zUodyYYT/view;https://drive.google.com/uc?export=download&id=1Mk4q_BOoPLK2prWubpAfxBA8zUodyYYT;https://audiovisual-anima.github.io/thumbs-anima/saude/png/78.png;#78 - Paula Pratti.png
Anima Podcast Saúde;#79;Suicídio: sinais de alerta;Thiago Andrade;https://youtu.be/WX2MaWVMOB8;https://www.canva.com/design/DAHVfMMKZLI/edit?page=17;17;https://drive.google.com/file/d/1yoYOmcwwe9TzAc01sRi3GWx5tu0f21_M/view;https://drive.google.com/uc?export=download&id=1yoYOmcwwe9TzAc01sRi3GWx5tu0f21_M;https://audiovisual-anima.github.io/thumbs-anima/saude/png/79.png;#79 - Thiago Andrade.png
Anima Podcast Saúde;#80;O fim do metabolismo lento;Flavia Verocai;https://youtu.be/-Lk3417I2CM;https://www.canva.com/design/DAHVfMMKZLI/edit?page=18;18;https://drive.google.com/file/d/1LxUMDloGqTHq0jvtGFrtV0v9XTV3pB15/view;https://drive.google.com/uc?export=download&id=1LxUMDloGqTHq0jvtGFrtV0v9XTV3pB15;https://audiovisual-anima.github.io/thumbs-anima/saude/png/80.png;#80 - Flavia Verocai.png
Anima Podcast Saúde;#81;Acordar cansado não é normal;Gleison Guimarães;https://youtu.be/-pO1vLrBOVc;https://www.canva.com/design/DAHVfMMKZLI/edit?page=19;19;https://drive.google.com/file/d/1Ilxuvhsy1RZC8P8ghiKSbGIS3fG4dX6P/view;https://drive.google.com/uc?export=download&id=1Ilxuvhsy1RZC8P8ghiKSbGIS3fG4dX6P;https://audiovisual-anima.github.io/thumbs-anima/saude/png/81.png;#81 - Gleison Guimarães.png
Anima Podcast Saúde;#83;Autoimune causa infertilidade?;Carolina Meireles;https://youtu.be/jf0KhTqo1sY;https://www.canva.com/design/DAHVfMMKZLI/edit?page=20;20;https://drive.google.com/file/d/1EM5YJ_61SHe6NK-_3V6ZFzh2J9oBN1d0/view;https://drive.google.com/uc?export=download&id=1EM5YJ_61SHe6NK-_3V6ZFzh2J9oBN1d0;https://audiovisual-anima.github.io/thumbs-anima/saude/png/83.png;#83 - Carolina Meireles.png
Anima Podcast Saúde;#84;Como preparar sua casa para o Natal;Ana Luisa Rego Macedo;https://youtu.be/mRoSuyWs7OQ;https://www.canva.com/design/DAHVfMMKZLI/edit?page=21;21;https://drive.google.com/file/d/1Ing0IQNMG4AMRtrb4c_j37ONLXMjuNbO/view;https://drive.google.com/uc?export=download&id=1Ing0IQNMG4AMRtrb4c_j37ONLXMjuNbO;https://audiovisual-anima.github.io/thumbs-anima/saude/png/84.png;#84 - Ana Luisa Rego Macedo.png
Anima Podcast Saúde;#85;O que as unhas dizem da saúde;Miguel Ceccarelli;https://youtu.be/4ApDYi8vByw;https://www.canva.com/design/DAHVfMMKZLI/edit?page=22;22;https://drive.google.com/file/d/1L_cf69SoewZQvKpSDfJ7oq-JH_hXs8pk/view;https://drive.google.com/uc?export=download&id=1L_cf69SoewZQvKpSDfJ7oq-JH_hXs8pk;https://audiovisual-anima.github.io/thumbs-anima/saude/png/85.png;#85 - Miguel Ceccarelli.png
Anima Podcast Saúde;#86;Vitiligo tem cura?;Paulo Luzio;https://youtu.be/490bxOEmmvc;https://www.canva.com/design/DAHVfMMKZLI/edit?page=23;23;https://drive.google.com/file/d/1smBjd69sf1eRicjPaM2-KTRv6DA9YFET/view;https://drive.google.com/uc?export=download&id=1smBjd69sf1eRicjPaM2-KTRv6DA9YFET;https://audiovisual-anima.github.io/thumbs-anima/saude/png/86.png;#86 - Paulo Luzio.png
Anima Podcast Saúde;#87;O fim do efeito sanfona;Luis Trocado;https://youtu.be/V-XlAv90XdM;https://www.canva.com/design/DAHVfMMKZLI/edit?page=24;24;https://drive.google.com/file/d/1paQS506_4UxGLXJ9rf7eGDrRCfMv-2nz/view;https://drive.google.com/uc?export=download&id=1paQS506_4UxGLXJ9rf7eGDrRCfMv-2nz;https://audiovisual-anima.github.io/thumbs-anima/saude/png/87.png;#87 - Luis Trocado.png
Anima Podcast Saúde;#88;Criança acordando à noite;Larissa Abreu;https://youtu.be/2VGAFbSyEMI;https://www.canva.com/design/DAHVfMMKZLI/edit?page=25;25;https://drive.google.com/file/d/1J-HUgvrHF1uDGcbnp9HoOUqccJIRRCS3/view;https://drive.google.com/uc?export=download&id=1J-HUgvrHF1uDGcbnp9HoOUqccJIRRCS3;https://audiovisual-anima.github.io/thumbs-anima/saude/png/88.png;#88 - Larissa Abreu.png
Anima Podcast Saúde;#89;Epidemia de autismo?;Tielle Machado;https://youtu.be/m3qu6J4cK7E;https://www.canva.com/design/DAHVfMMKZLI/edit?page=26;26;https://drive.google.com/file/d/1gl-9un3PETyktO6qN_FRmxVoJ2vl8b8z/view;https://drive.google.com/uc?export=download&id=1gl-9un3PETyktO6qN_FRmxVoJ2vl8b8z;https://audiovisual-anima.github.io/thumbs-anima/saude/png/89.png;#89 - Tielle Machado.png
Anima Podcast Saúde;#90;A pele dos sonhos;Larissa Botelho;https://youtu.be/J0u3MBhW4Hc;https://www.canva.com/design/DAHVfMMKZLI/edit?page=27;27;https://drive.google.com/file/d/13LYrpy6JNCJq8vq2f8avzUGH7DXHvODY/view;https://drive.google.com/uc?export=download&id=13LYrpy6JNCJq8vq2f8avzUGH7DXHvODY;https://audiovisual-anima.github.io/thumbs-anima/saude/png/90.png;#90 - Larissa Botelho.png
Anima Podcast Saúde;#91;Por que seu filho vive doente;Nathalia Vianna;https://youtu.be/9lgdH_iHy2c;https://www.canva.com/design/DAHVfMMKZLI/edit?page=28;28;https://drive.google.com/file/d/111JI6OgI2Qz5Nx2x0HNxrz_7BHrfebGb/view;https://drive.google.com/uc?export=download&id=111JI6OgI2Qz5Nx2x0HNxrz_7BHrfebGb;https://audiovisual-anima.github.io/thumbs-anima/saude/png/91.png;#91 - Nathalia Vianna.png
Anima Podcast Saúde;#92;Seu filho não fala? O motivo;Mariana de Oliveira;https://youtu.be/OB-WmP_38Rg;https://www.canva.com/design/DAHVfMMKZLI/edit?page=29;29;https://drive.google.com/file/d/1Uu6BZE5MjvZKFlfIkF1ALG6ETVd_P_CM/view;https://drive.google.com/uc?export=download&id=1Uu6BZE5MjvZKFlfIkF1ALG6ETVd_P_CM;https://audiovisual-anima.github.io/thumbs-anima/saude/png/92.png;#92 - Mariana de Oliveira.png
Anima Podcast Saúde;#93;Tudo sobre a escoliose;Pedro Paschoal;https://youtu.be/FKX6rR9FyTE;https://www.canva.com/design/DAHVfAR6RXc/edit?page=1;1;https://drive.google.com/file/d/1At0OMg-FPW9fN5kK8vT1Taw-fgcKC2PE/view;https://drive.google.com/uc?export=download&id=1At0OMg-FPW9fN5kK8vT1Taw-fgcKC2PE;https://audiovisual-anima.github.io/thumbs-anima/saude/png/93.png;#93 - Pedro Paschoal.png
Anima Podcast Saúde;#94;Saúde mental da mulher;Juliana Neves;https://youtu.be/I3QOhZFNIRE;https://www.canva.com/design/DAHVfAR6RXc/edit?page=2;2;https://drive.google.com/file/d/1YdtbEloWbq7lyyI04xDQk6jg2PNPR3lC/view;https://drive.google.com/uc?export=download&id=1YdtbEloWbq7lyyI04xDQk6jg2PNPR3lC;https://audiovisual-anima.github.io/thumbs-anima/saude/png/94.png;#94 - Juliana Neves.png
Anima Podcast Saúde;#95;Mitos sobre o câncer de mama;Marcela Nardi;https://youtu.be/d9BQAqCd1q0;https://www.canva.com/design/DAHVfAR6RXc/edit?page=3;3;https://drive.google.com/file/d/1ZEKMXW8XPyhLT6ykM1W6bQ-woW4SEq6k/view;https://drive.google.com/uc?export=download&id=1ZEKMXW8XPyhLT6ykM1W6bQ-woW4SEq6k;https://audiovisual-anima.github.io/thumbs-anima/saude/png/95.png;#95 - Marcela Nardi.png
Anima Podcast Saúde;#96;A nova era da cirurgia plástica;Casal Plástica;https://youtu.be/UXcCV2QPW2Q;https://www.canva.com/design/DAHVfAR6RXc/edit?page=4;4;https://drive.google.com/file/d/1OjP191QHmd3jcKcYKK-xsluhPR3JS07e/view;https://drive.google.com/uc?export=download&id=1OjP191QHmd3jcKcYKK-xsluhPR3JS07e;https://audiovisual-anima.github.io/thumbs-anima/saude/png/96.png;#96 - Casal Plástica.png
Anima Podcast Saúde;#97;Ultrassom normal, sem gravidez?;Clariana Maurente;https://youtu.be/mA_BIqwURDY;https://www.canva.com/design/DAHVfAR6RXc/edit?page=5;5;https://drive.google.com/file/d/13JTBykkdBFgQqMTb_VguAF859jkFrGGu/view;https://drive.google.com/uc?export=download&id=13JTBykkdBFgQqMTb_VguAF859jkFrGGu;https://audiovisual-anima.github.io/thumbs-anima/saude/png/97.png;#97 - Clariana Maurente.png
Anima Podcast Saúde;#98;Alopecia e a queda de cabelo;Graça Tavares;https://youtu.be/c86k7ixe7ss;https://www.canva.com/design/DAHVfAR6RXc/edit?page=6;6;https://drive.google.com/file/d/1IJzRca9YK4msiPZsALJ284YZ0indwAr8/view;https://drive.google.com/uc?export=download&id=1IJzRca9YK4msiPZsALJ284YZ0indwAr8;https://audiovisual-anima.github.io/thumbs-anima/saude/png/98.png;#98 - Graça Tavares.png
Anima Podcast Saúde;#99;Tudo sobre a labirintite;Fernando Goslin;https://youtu.be/tdq6ZqwaTw8;https://www.canva.com/design/DAHVfAR6RXc/edit?page=7;7;https://drive.google.com/file/d/1y2rok6Moe1eVtJOHWURRw_D-JiZtMvPb/view;https://drive.google.com/uc?export=download&id=1y2rok6Moe1eVtJOHWURRw_D-JiZtMvPb;https://audiovisual-anima.github.io/thumbs-anima/saude/png/99.png;#99 - Fernando Goslin.png
Anima Podcast Saúde;#100;Como vencer o bruxismo;Andrea Melo;https://youtu.be/jgZBHQKEaew;https://www.canva.com/design/DAHVfAR6RXc/edit?page=8;8;https://drive.google.com/file/d/1Dz7T59G_Aiv6OYxR_jDmyENQRKOEkbaO/view;https://drive.google.com/uc?export=download&id=1Dz7T59G_Aiv6OYxR_jDmyENQRKOEkbaO;https://audiovisual-anima.github.io/thumbs-anima/saude/png/100.png;#100 - Andrea Melo.png
Anima Podcast Saúde;#101;O erro no herpes-zóster;Murilo Drummond;https://youtu.be/fOKZstvQ2d8;https://www.canva.com/design/DAHVfAR6RXc/edit?page=9;9;https://drive.google.com/file/d/1xEf2q02umIPMp2JdoZMzJPSKq2nGmYZl/view;https://drive.google.com/uc?export=download&id=1xEf2q02umIPMp2JdoZMzJPSKq2nGmYZl;https://audiovisual-anima.github.io/thumbs-anima/saude/png/101.png;#101 - Murilo Drummond.png
Anima Podcast Saúde;#102;Infertilidade tem cura?;André Vaz;https://youtu.be/xO7ua54kssg;https://www.canva.com/design/DAHVfAR6RXc/edit?page=10;10;https://drive.google.com/file/d/1IafTIw1RjoKiKWS_qlQYv1GqnxmOUOgg/view;https://drive.google.com/uc?export=download&id=1IafTIw1RjoKiKWS_qlQYv1GqnxmOUOgg;https://audiovisual-anima.github.io/thumbs-anima/saude/png/102.png;#102 - André Vaz.png
Anima Podcast Saúde;#103;A beleza da castidade;Mariana Francoti;https://youtu.be/JWDvPyVcXkg;https://www.canva.com/design/DAHVfAR6RXc/edit?page=11;11;https://drive.google.com/file/d/1E6yGAB4gMRG6EHKNr6Y0RIEdtH99zUu5/view;https://drive.google.com/uc?export=download&id=1E6yGAB4gMRG6EHKNr6Y0RIEdtH99zUu5;https://audiovisual-anima.github.io/thumbs-anima/saude/png/103.png;#103 - Mariana Francoti.png
Anima Podcast Saúde;#104;Joanetes: mitos e verdades;José Carlos Cohen;https://youtu.be/ShkyQfp0v4c;https://www.canva.com/design/DAHVfAR6RXc/edit?page=12;12;https://drive.google.com/file/d/1vrYmYxSgDAoSc4P6R_YIZ4RnfIkHN1M0/view;https://drive.google.com/uc?export=download&id=1vrYmYxSgDAoSc4P6R_YIZ4RnfIkHN1M0;https://audiovisual-anima.github.io/thumbs-anima/saude/png/104.png;#104 - José Carlos Cohen.png
Anima Podcast Saúde;#105;Endometriose tem cura?;Igor Chiminacio;https://youtu.be/YOb6D04NeSg;https://www.canva.com/design/DAHVfAR6RXc/edit?page=13;13;https://drive.google.com/file/d/1gWnHQArZ3eqbTBfUyl3BXzBOEQ_pfsMw/view;https://drive.google.com/uc?export=download&id=1gWnHQArZ3eqbTBfUyl3BXzBOEQ_pfsMw;https://audiovisual-anima.github.io/thumbs-anima/saude/png/105.png;#105 - Igor Chiminacio.png
Anima Podcast Saúde;#106;A verdade sobre a hérnia de disco;Luiz Sola;https://youtu.be/94pu0-LhWGA;https://www.canva.com/design/DAHVfAR6RXc/edit?page=14;14;https://drive.google.com/file/d/1DKrSdhrC95LMLtpTr9UFtpUw-vcH1oeB/view;https://drive.google.com/uc?export=download&id=1DKrSdhrC95LMLtpTr9UFtpUw-vcH1oeB;https://audiovisual-anima.github.io/thumbs-anima/saude/png/106.png;#106 - Luiz Sola.png
Anima Podcast Saúde;#107;Esclerose múltipla: como identificar;Marcos Alvarenga;https://youtu.be/W9bu8sclNAc;https://www.canva.com/design/DAHVfAR6RXc/edit?page=15;15;https://drive.google.com/file/d/1QiTzzbz4eehXpHTn63pZTbQBx1s2KIxd/view;https://drive.google.com/uc?export=download&id=1QiTzzbz4eehXpHTn63pZTbQBx1s2KIxd;https://audiovisual-anima.github.io/thumbs-anima/saude/png/107.png;#107 - Marcos Alvarenga.png
Anima Podcast Saúde;#108;Rinoplastia com resultado natural;Leandro Ventura;https://youtu.be/2m5BV_F7he0;https://www.canva.com/design/DAHVfAR6RXc/edit?page=16;16;https://drive.google.com/file/d/1jsEh7OdRARxZHIvmsNAnDjqxEFa9cdS1/view;https://drive.google.com/uc?export=download&id=1jsEh7OdRARxZHIvmsNAnDjqxEFa9cdS1;https://audiovisual-anima.github.io/thumbs-anima/saude/png/108.png;#108 - Leandro Ventura.png
Anima Podcast Saúde;#109;Intolerância à histamina;Sylvia Campos;https://youtu.be/xSttcCbgnl8;https://www.canva.com/design/DAHVfAR6RXc/edit?page=17;17;https://drive.google.com/file/d/1IgaVeED8HRpX_c5b2vFFcBi6VyGNg74u/view;https://drive.google.com/uc?export=download&id=1IgaVeED8HRpX_c5b2vFFcBi6VyGNg74u;https://audiovisual-anima.github.io/thumbs-anima/saude/png/109.png;#109 - Sylvia Campos.png
Anima Podcast Saúde;#110;Os segredos da alta performance;Andréia Batista;https://youtu.be/Gl8cVHi-d24;https://www.canva.com/design/DAHVfAR6RXc/edit?page=18;18;https://drive.google.com/file/d/1juGPLCMAiLP-4Xj6iZr857m-1eU2HrQu/view;https://drive.google.com/uc?export=download&id=1juGPLCMAiLP-4Xj6iZr857m-1eU2HrQu;https://audiovisual-anima.github.io/thumbs-anima/saude/png/110.png;#110 - Andréia Batista.png
Anima Podcast Saúde;#111;Neuromielite óptica: a doença da visão;Regina Alvarenga;https://youtu.be/xbsxI0q6Vrc;https://www.canva.com/design/DAHVfAR6RXc/edit?page=19;19;https://drive.google.com/file/d/1Q7iaHyFAD9QRbxkknkYsd_UnQUn_foO_/view;https://drive.google.com/uc?export=download&id=1Q7iaHyFAD9QRbxkknkYsd_UnQUn_foO_;https://audiovisual-anima.github.io/thumbs-anima/saude/png/111.png;#111 - Regina Alvarenga.png
Anima Podcast Saúde;#112;Sexualidade e namoro na adolescência;Samia Marsili;https://youtu.be/IYXrZpw6pKs;https://www.canva.com/design/DAHVfAR6RXc/edit?page=20;20;https://drive.google.com/file/d/1IAUbmFgshzMQR2DESSIRh8HW8Czp6dgC/view;https://drive.google.com/uc?export=download&id=1IAUbmFgshzMQR2DESSIRh8HW8Czp6dgC;https://audiovisual-anima.github.io/thumbs-anima/saude/png/112.png;#112 - Samia Marsili.png
Anima Podcast Saúde;#113;Lentes de contato estragam os dentes?;Gustavo Bastos;https://youtu.be/XcBu13PUU-w;https://www.canva.com/design/DAHVfAR6RXc/edit?page=21;21;https://drive.google.com/file/d/1BYHZwzyq-UfYpp22SbtDNKkjslNuN7qA/view;https://drive.google.com/uc?export=download&id=1BYHZwzyq-UfYpp22SbtDNKkjslNuN7qA;https://audiovisual-anima.github.io/thumbs-anima/saude/png/113.png;#113 - Gustavo Bastos.png
Anima Podcast Saúde;#114;Quando o desconforto vira alerta;Patrícia Arias;https://youtu.be/9MSrqmtAfes;https://www.canva.com/design/DAHVfAR6RXc/edit?page=22;22;https://drive.google.com/file/d/1GJFJnIPJN36tgMiAFX85tzaOucrXdtyp/view;https://drive.google.com/uc?export=download&id=1GJFJnIPJN36tgMiAFX85tzaOucrXdtyp;https://audiovisual-anima.github.io/thumbs-anima/saude/png/114.png;#114 - Patrícia Arias.png
Anima Podcast Saúde;#115;O lado oculto da FIV;Melissa Abelha;https://youtu.be/9AA2fxfLBGE;https://www.canva.com/design/DAHVfAR6RXc/edit?page=23;23;https://drive.google.com/file/d/1nLUFp5dZB2Tr8eIUws2RsGzAalR0tTTN/view;https://drive.google.com/uc?export=download&id=1nLUFp5dZB2Tr8eIUws2RsGzAalR0tTTN;https://audiovisual-anima.github.io/thumbs-anima/saude/png/115.png;#115 - Melissa Abelha.png
Anima Podcast Saúde;#116;Ginecologia na adolescência;Marcela Pires;https://youtu.be/l32WAobgbWg;https://www.canva.com/design/DAHVfAR6RXc/edit?page=24;24;https://drive.google.com/file/d/1DUGvEP7jN0pekukhPXs8R51y-pFQqlhm/view;https://drive.google.com/uc?export=download&id=1DUGvEP7jN0pekukhPXs8R51y-pFQqlhm;https://audiovisual-anima.github.io/thumbs-anima/saude/png/116.png;#116 - Marcela Pires.png
Anima Podcast Saúde;#117;Câncer de pele no rosto;Marcelo Cury;https://youtu.be/Xmh2EVB9oP4;https://www.canva.com/design/DAHVfAR6RXc/edit?page=25;25;https://drive.google.com/file/d/1kOP3A9mrPM8f1vuDfN2bIkPPF3IP6WYr/view;https://drive.google.com/uc?export=download&id=1kOP3A9mrPM8f1vuDfN2bIkPPF3IP6WYr;https://audiovisual-anima.github.io/thumbs-anima/saude/png/117.png;#117 - Marcelo Cury.png
Anima Podcast Saúde;#118;Quando comer vira sintoma;Higor Caldato;https://youtu.be/r8uUqrJuadM;https://www.canva.com/design/DAHVfAR6RXc/edit?page=26;26;https://drive.google.com/file/d/1N3zn2-X-jW_YoJ3HlJM1Dqoxaxnnj-7B/view;https://drive.google.com/uc?export=download&id=1N3zn2-X-jW_YoJ3HlJM1Dqoxaxnnj-7B;https://audiovisual-anima.github.io/thumbs-anima/saude/png/118.png;#118 - Higor Caldato.png
Anima Podcast Saúde;#119;Quando fazer a colonoscopia?;Guilherme Ravanini;https://youtu.be/lANEQAW78Dc;https://www.canva.com/design/DAHVfAR6RXc/edit?page=27;27;https://drive.google.com/file/d/1LPVYo6CHPRciUqfXqNBciOHq5Qe2rwoV/view;https://drive.google.com/uc?export=download&id=1LPVYo6CHPRciUqfXqNBciOHq5Qe2rwoV;https://audiovisual-anima.github.io/thumbs-anima/saude/png/119.png;#119 - Guilherme Ravanini.png
